course,semester,academic_year,paper_code,paper_name,paper_url,pdf_url,structured_path,unstructured_path,status,downloaded_at
BFAD,5,2014-15,NFD501,quality control in garments v2,https://www.aktuonline.com/papers/bfad-5-sem-quality-control-in-garments-nfd-501-v2-2015.html,https://www.aktuonline.com/papers/bfad-5-sem-quality-control-in-garments-nfd-501-v2-2015.pdf,,corpus/aktuonline3/bfad-5-sem-quality-control-in-garments-nfd-501-v2-2015.pdf,OK,2026-09-20T15:48:59+00:00
BFAD,6,2014-15,NFD602,fashion merchandising and management,https://www.aktuonline.com/papers/bfad-6-sem-fashion-merchandising-and-management-nfd602-2015.html,https://www.aktuonline.com/papers/bfad-6-sem-fashion-merchandising-and-management-nfd602-2015.pdf,,corpus/aktuonline3/bfad-6-sem-fashion-merchandising-and-management-nfd602-2015.pdf,OK,2026-09-20T15:49:02+00:00
BFAD,6,2014-15,NFD601,knitting technology,https://www.aktuonline.com/papers/bfad-6-sem-knitting-technology-nfd-601-2015.html,https://www.aktuonline.com/papers/bfad-6-sem-knitting-technology-nfd-601-2015.pdf,,corpus/aktuonline3/bfad-6-sem-knitting-technology-nfd-601-2015.pdf,OK,2026-09-20T15:49:05+00:00
BFAD,6,2018-19,NFD601,knitting technology,https://www.aktuonline.com/papers/bfad-6-sem-knitting-technology-nfd601-2019.html,https://www.aktuonline.com/papers/bfad-6-sem-knitting-technology-nfd601-2019.pdf,,corpus/aktuonline3/bfad-6-sem-knitting-technology-nfd601-2019.pdf,OK,2026-09-20T15:49:09+00:00
BFAD,6,2014-15,BFAD603,surface ornamentation,https://www.aktuonline.com/papers/bfad-6-sem-surface-ornamentation-bfad603-2015.html,https://www.aktuonline.com/papers/bfad-6-sem-surface-ornamentation-bfad603-2015.pdf,,corpus/aktuonline3/bfad-6-sem-surface-ornamentation-bfad603-2015.pdf,OK,2026-09-20T15:49:12+00:00
BFAD,7,2014-15,BFAD701,retailing and visual communication,https://www.aktuonline.com/papers/bfad-7-sem-retailing-and-visual-communication-bfad-701-2015.html,https://www.aktuonline.com/papers/bfad-7-sem-retailing-and-visual-communication-bfad-701-2015.pdf,,corpus/aktuonline3/bfad-7-sem-retailing-and-visual-communication-bfad-701-2015.pdf,OK,2026-09-20T15:49:15+00:00
BFAD,7,2014-15,BFAD702,trade policy,https://www.aktuonline.com/papers/bfad-7-sem-trade-policy-bfad702-2015.html,https://www.aktuonline.com/papers/bfad-7-sem-trade-policy-bfad702-2015.pdf,,corpus/aktuonline3/bfad-7-sem-trade-policy-bfad702-2015.pdf,OK,2026-09-20T15:49:18+00:00
BFAD,7,2020-21,RFD701,world textiles,https://www.aktuonline.com/papers/bfad-7-sem-world-textiles-rfd701-2021.html,https://www.aktuonline.com/papers/bfad-7-sem-world-textiles-rfd701-2021.pdf,,corpus/aktuonline3/bfad-7-sem-world-textiles-rfd701-2021.pdf,OK,2026-09-20T15:49:21+00:00
BFAD,8,2014-15,BFAD801,design process,https://www.aktuonline.com/papers/bfad-8-sem-design-process-bfad801-2015.html,https://www.aktuonline.com/papers/bfad-8-sem-design-process-bfad801-2015.pdf,,corpus/aktuonline3/bfad-8-sem-design-process-bfad801-2015.pdf,OK,2026-09-20T15:49:24+00:00
BFAD,8,2014-15,BFAD802,historic textiles,https://www.aktuonline.com/papers/bfad-8-sem-historic-textiles-bfad802-2015.html,https://www.aktuonline.com/papers/bfad-8-sem-historic-textiles-bfad802-2015.pdf,,corpus/aktuonline3/bfad-8-sem-historic-textiles-bfad802-2015.pdf,OK,2026-09-20T15:49:27+00:00
BHMCT,1,2014-15,HM115,business communication,https://www.aktuonline.com/papers/bhmct-1-sem-business-communication-hm-115-2015.html,https://www.aktuonline.com/papers/bhmct-1-sem-business-communication-hm-115-2015.pdf,,corpus/aktuonline3/bhmct-1-sem-business-communication-hm-115-2015.pdf,OK,2026-09-20T15:49:30+00:00
BHMCT,1,2019-20,HMCT105,business communication,https://www.aktuonline.com/papers/bhmct-1-sem-business-communication-hmct105-2020.html,https://www.aktuonline.com/papers/bhmct-1-sem-business-communication-hmct105-2020.pdf,,corpus/aktuonline3/bhmct-1-sem-business-communication-hmct105-2020.pdf,OK,2026-09-20T15:49:34+00:00
BHMCT,1,2014-15,HM112,food and beverage service 1,https://www.aktuonline.com/papers/bhmct-1-sem-food-and-beverage-service-1-hm-112-2015.html,https://www.aktuonline.com/papers/bhmct-1-sem-food-and-beverage-service-1-hm-112-2015.pdf,,corpus/aktuonline3/bhmct-1-sem-food-and-beverage-service-1-hm-112-2015.pdf,OK,2026-09-20T15:49:37+00:00
BHMCT,1,2014-15,HMCT102,food and beverage service 1 v2,https://www.aktuonline.com/papers/bhmct-1-sem-food-and-beverage-service-1-hmct-102-v2-2015.html,https://www.aktuonline.com/papers/bhmct-1-sem-food-and-beverage-service-1-hmct-102-v2-2015.pdf,,corpus/aktuonline3/bhmct-1-sem-food-and-beverage-service-1-hmct-102-v2-2015.pdf,OK,2026-09-20T15:49:40+00:00
BHMCT,1,2015-16,NMHM102,foundation course in food and beverages service 1,https://www.aktuonline.com/papers/bhmct-1-sem-foundation-course-in-food-and-beverages-service-1-nmhm-102-2016.html,https://www.aktuonline.com/papers/bhmct-1-sem-foundation-course-in-food-and-beverages-service-1-nmhm-102-2016.pdf,,corpus/aktuonline3/bhmct-1-sem-foundation-course-in-food-and-beverages-service-1-nmhm-102-2016.pdf,OK,2026-09-20T15:49:43+00:00
BHMCT,1,2014-15,HMCT101,foundation course in food production 1 v2,https://www.aktuonline.com/papers/bhmct-1-sem-foundation-course-in-food-production-1-hmct-101-v2-2015.html,https://www.aktuonline.com/papers/bhmct-1-sem-foundation-course-in-food-production-1-hmct-101-v2-2015.pdf,,corpus/aktuonline3/bhmct-1-sem-foundation-course-in-food-production-1-hmct-101-v2-2015.pdf,OK,2026-09-20T15:49:46+00:00
BHMCT,1,2014-15,HMCT103,foundation course in front office operations 1,https://www.aktuonline.com/papers/bhmct-1-sem-foundation-course-in-front-office-operations-1-hmct-103-2015.html,https://www.aktuonline.com/papers/bhmct-1-sem-foundation-course-in-front-office-operations-1-hmct-103-2015.pdf,,corpus/aktuonline3/bhmct-1-sem-foundation-course-in-front-office-operations-1-hmct-103-2015.pdf,OK,2026-09-20T15:49:49+00:00
BHMCT,1,2014-15,HMCT104,foundation course in hotel house keeping 1,https://www.aktuonline.com/papers/bhmct-1-sem-foundation-course-in-hotel-house-keeping-1-hmct-104-2015.html,https://www.aktuonline.com/papers/bhmct-1-sem-foundation-course-in-hotel-house-keeping-1-hmct-104-2015.pdf,,corpus/aktuonline3/bhmct-1-sem-foundation-course-in-hotel-house-keeping-1-hmct-104-2015.pdf,OK,2026-09-20T15:49:53+00:00
BHMCT,1,2014-15,HM113,front office operations 1,https://www.aktuonline.com/papers/bhmct-1-sem-front-office-operations-1-hm-113-2015.html,https://www.aktuonline.com/papers/bhmct-1-sem-front-office-operations-1-hm-113-2015.pdf,,corpus/aktuonline3/bhmct-1-sem-front-office-operations-1-hm-113-2015.pdf,OK,2026-09-20T15:49:56+00:00
BHMCT,1,2014-15,HMCT106,introduction to hospitality management concepts,https://www.aktuonline.com/papers/bhmct-1-sem-introduction-to-hospitality-management-concepts-hmct-106-2015.html,https://www.aktuonline.com/papers/bhmct-1-sem-introduction-to-hospitality-management-concepts-hmct-106-2015.pdf,,corpus/aktuonline3/bhmct-1-sem-introduction-to-hospitality-management-concepts-hmct-106-2015.pdf,OK,2026-09-20T15:49:59+00:00
BHMCT,2,2014-15,HM204,accommodation operations 2,https://www.aktuonline.com/papers/bhmct-2-sem-accommodation-operations-2-hm204-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-accommodation-operations-2-hm204-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-accommodation-operations-2-hm204-2015.pdf,OK,2026-09-20T15:50:02+00:00
BHMCT,2,2014-15,HM205,computer applications,https://www.aktuonline.com/papers/bhmct-2-sem-computer-applications-hm205-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-computer-applications-hm205-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-computer-applications-hm205-2015.pdf,OK,2026-09-20T15:50:05+00:00
BHMCT,2,2006-07,BHM202,food and beverage service 2,https://www.aktuonline.com/papers/bhmct-2-sem-food-and-beverage-service-2-bhm-202-2007.html,https://www.aktuonline.com/papers/bhmct-2-sem-food-and-beverage-service-2-bhm-202-2007.pdf,,corpus/aktuonline3/bhmct-2-sem-food-and-beverage-service-2-bhm-202-2007.pdf,OK,2026-09-20T15:50:08+00:00
BHMCT,2,2014-15,HMCT202,food and beverage services 2,https://www.aktuonline.com/papers/bhmct-2-sem-food-and-beverage-services-2-hmct-202-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-food-and-beverage-services-2-hmct-202-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-food-and-beverage-services-2-hmct-202-2015.pdf,OK,2026-09-20T15:50:11+00:00
BHMCT,2,2014-15,NBHM202,food and beverages service 2,https://www.aktuonline.com/papers/bhmct-2-sem-food-and-beverages-service-2-nbhm202-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-food-and-beverages-service-2-nbhm202-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-food-and-beverages-service-2-nbhm202-2015.pdf,OK,2026-09-20T15:50:14+00:00
BHMCT,2,2017-18,RHM201,food production 2,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-2-rhm201-2018.html,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-2-rhm201-2018.pdf,,corpus/aktuonline3/bhmct-2-sem-food-production-2-rhm201-2018.pdf,OK,2026-09-20T15:50:18+00:00
BHMCT,2,2006-07,,food production and patisserie 2 bhmct 201,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-and-patisserie-2-bhmct-201-2007.html,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-and-patisserie-2-bhmct-201-2007.pdf,,corpus/aktuonline3/bhmct-2-sem-food-production-and-patisserie-2-bhmct-201-2007.pdf,OK,2026-09-20T15:50:21+00:00
BHMCT,2,2018-19,HM201,food production and patisserie 2,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-and-patisserie-2-hm201-2019.html,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-and-patisserie-2-hm201-2019.pdf,,corpus/aktuonline3/bhmct-2-sem-food-production-and-patisserie-2-hm201-2019.pdf,OK,2026-09-20T15:50:24+00:00
BHMCT,2,2014-15,HMCT201,food production and patisserie 2,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-and-patisserie-2-hmct201-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-and-patisserie-2-hmct201-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-food-production-and-patisserie-2-hmct201-2015.pdf,OK,2026-09-20T15:50:27+00:00
BHMCT,2,2018-19,NBHM201,food production and patisserie 2,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-and-patisserie-2-nbhm-201-2019.html,https://www.aktuonline.com/papers/bhmct-2-sem-food-production-and-patisserie-2-nbhm-201-2019.pdf,,corpus/aktuonline3/bhmct-2-sem-food-production-and-patisserie-2-nbhm-201-2019.pdf,OK,2026-09-20T15:50:31+00:00
BHMCT,2,2017-18,RHM203,front office 2,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-2-rhm203-2018.html,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-2-rhm203-2018.pdf,,corpus/aktuonline3/bhmct-2-sem-front-office-2-rhm203-2018.pdf,OK,2026-09-20T15:50:34+00:00
BHMCT,2,2017-18,HMCT203,front office operation 2,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-operation-2-hmct203-2018.html,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-operation-2-hmct203-2018.pdf,,corpus/aktuonline3/bhmct-2-sem-front-office-operation-2-hmct203-2018.pdf,OK,2026-09-20T15:50:37+00:00
BHMCT,2,2014-15,HM203,front office operations 2,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-operations-2-hm203-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-operations-2-hm203-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-front-office-operations-2-hm203-2015.pdf,OK,2026-09-20T15:50:40+00:00
BHMCT,2,2018-19,HMCT203,front office operations 2,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-operations-2-hmct203-2019.html,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-operations-2-hmct203-2019.pdf,,corpus/aktuonline3/bhmct-2-sem-front-office-operations-2-hmct203-2019.pdf,OK,2026-09-20T15:50:43+00:00
BHMCT,2,2018-19,NBHM203,front office operations 2,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-operations-2-nbhm203-2019.html,https://www.aktuonline.com/papers/bhmct-2-sem-front-office-operations-2-nbhm203-2019.pdf,,corpus/aktuonline3/bhmct-2-sem-front-office-operations-2-nbhm203-2019.pdf,OK,2026-09-20T15:50:47+00:00
BHMCT,2,2014-15,HMCT204,hotel house keeping 2,https://www.aktuonline.com/papers/bhmct-2-sem-hotel-house-keeping-2-hmct204-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-hotel-house-keeping-2-hmct204-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-hotel-house-keeping-2-hmct204-2015.pdf,OK,2026-09-20T15:50:51+00:00
BHMCT,2,2017-18,RHM204,house keeping 2,https://www.aktuonline.com/papers/bhmct-2-sem-house-keeping-2-rhm204-2018.html,https://www.aktuonline.com/papers/bhmct-2-sem-house-keeping-2-rhm204-2018.pdf,,corpus/aktuonline3/bhmct-2-sem-house-keeping-2-rhm204-2018.pdf,OK,2026-09-20T15:50:54+00:00
BHMCT,2,2006-07,,nutrition bhmct 206,https://www.aktuonline.com/papers/bhmct-2-sem-nutrition-bhmct-206-2007.html,https://www.aktuonline.com/papers/bhmct-2-sem-nutrition-bhmct-206-2007.pdf,,corpus/aktuonline3/bhmct-2-sem-nutrition-bhmct-206-2007.pdf,OK,2026-09-20T15:50:57+00:00
BHMCT,2,2014-15,HMCT206,nutrition,https://www.aktuonline.com/papers/bhmct-2-sem-nutrition-hmct206-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-nutrition-hmct206-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-nutrition-hmct206-2015.pdf,OK,2026-09-20T15:51:00+00:00
BHMCT,2,2014-15,NBHM206,nutrition,https://www.aktuonline.com/papers/bhmct-2-sem-nutrition-nbhm206-2015.html,https://www.aktuonline.com/papers/bhmct-2-sem-nutrition-nbhm206-2015.pdf,,corpus/aktuonline3/bhmct-2-sem-nutrition-nbhm206-2015.pdf,OK,2026-09-20T15:51:02+00:00
BHMCT,2,2018-19,RHM205,nutrition,https://www.aktuonline.com/papers/bhmct-2-sem-nutrition-rhm205-2019.html,https://www.aktuonline.com/papers/bhmct-2-sem-nutrition-rhm205-2019.pdf,,corpus/aktuonline3/bhmct-2-sem-nutrition-rhm205-2019.pdf,OK,2026-09-20T15:51:06+00:00
BHMCT,3,2014-15,HM306,applied accountancy,https://www.aktuonline.com/papers/bhmct-3-sem-applied-accountancy-hm306-2015.html,https://www.aktuonline.com/papers/bhmct-3-sem-applied-accountancy-hm306-2015.pdf,,corpus/aktuonline3/bhmct-3-sem-applied-accountancy-hm306-2015.pdf,OK,2026-09-20T15:51:09+00:00
BHMCT,3,2014-15,,basic accountancy bhmct 306,https://www.aktuonline.com/papers/bhmct-3-sem-basic-accountancy-bhmct-306-2015.html,https://www.aktuonline.com/papers/bhmct-3-sem-basic-accountancy-bhmct-306-2015.pdf,,corpus/aktuonline3/bhmct-3-sem-basic-accountancy-bhmct-306-2015.pdf,OK,2026-09-20T15:51:12+00:00
BHMCT,3,2014-15,HMCT302,food and beverage service 3 v2,https://www.aktuonline.com/papers/bhmct-3-sem-food-and-beverage-service-3-hmct-302-v2-2015.html,https://www.aktuonline.com/papers/bhmct-3-sem-food-and-beverage-service-3-hmct-302-v2-2015.pdf,,corpus/aktuonline3/bhmct-3-sem-food-and-beverage-service-3-hmct-302-v2-2015.pdf,OK,2026-09-20T15:51:15+00:00
BHMCT,3,2019-20,HMCT301,food production 3,https://www.aktuonline.com/papers/bhmct-3-sem-food-production-3-hmct301-2020.html,https://www.aktuonline.com/papers/bhmct-3-sem-food-production-3-hmct301-2020.pdf,,corpus/aktuonline3/bhmct-3-sem-food-production-3-hmct301-2020.pdf,OK,2026-09-20T15:51:18+00:00
BHMCT,3,2019-20,HMCT305,food science,https://www.aktuonline.com/papers/bhmct-3-sem-food-science-hmct305-2020.html,https://www.aktuonline.com/papers/bhmct-3-sem-food-science-hmct305-2020.pdf,,corpus/aktuonline3/bhmct-3-sem-food-science-hmct305-2020.pdf,OK,2026-09-20T15:51:22+00:00
BHMCT,3,2014-15,HMCT303,front office operation 3,https://www.aktuonline.com/papers/bhmct-3-sem-front-office-operation-3-hmct-303-2015.html,https://www.aktuonline.com/papers/bhmct-3-sem-front-office-operation-3-hmct-303-2015.pdf,,corpus/aktuonline3/bhmct-3-sem-front-office-operation-3-hmct-303-2015.pdf,OK,2026-09-20T15:51:25+00:00
BHMCT,3,2014-15,HMCT304,hotel housekeeping 3,https://www.aktuonline.com/papers/bhmct-3-sem-hotel-housekeeping-3-hmct304-2015.html,https://www.aktuonline.com/papers/bhmct-3-sem-hotel-housekeeping-3-hmct304-2015.pdf,,corpus/aktuonline3/bhmct-3-sem-hotel-housekeeping-3-hmct304-2015.pdf,OK,2026-09-20T15:51:28+00:00
BHMCT,4,2014-15,HMCT401,bakery and confectionary,https://www.aktuonline.com/papers/bhmct-4-sem-bakery-and-confectionary-hmct-401-2015.html,https://www.aktuonline.com/papers/bhmct-4-sem-bakery-and-confectionary-hmct-401-2015.pdf,,corpus/aktuonline3/bhmct-4-sem-bakery-and-confectionary-hmct-401-2015.pdf,OK,2026-09-20T15:51:31+00:00
BHMCT,4,2014-15,NBHM401,bakery and confectionery,https://www.aktuonline.com/papers/bhmct-4-sem-bakery-and-confectionery-nbhm401-2015.html,https://www.aktuonline.com/papers/bhmct-4-sem-bakery-and-confectionery-nbhm401-2015.pdf,,corpus/aktuonline3/bhmct-4-sem-bakery-and-confectionery-nbhm401-2015.pdf,OK,2026-09-20T15:51:34+00:00
BHMCT,4,2014-15,HMCT402,food and beverage service 4,https://www.aktuonline.com/papers/bhmct-4-sem-food-and-beverage-service-4-hmct-402-2015.html,https://www.aktuonline.com/papers/bhmct-4-sem-food-and-beverage-service-4-hmct-402-2015.pdf,,corpus/aktuonline3/bhmct-4-sem-food-and-beverage-service-4-hmct-402-2015.pdf,OK,2026-09-20T15:51:38+00:00
BHMCT,4,2017-18,NBHM401,food production 3,https://www.aktuonline.com/papers/bhmct-4-sem-food-production-3-nbhm401-2018.html,https://www.aktuonline.com/papers/bhmct-4-sem-food-production-3-nbhm401-2018.pdf,,corpus/aktuonline3/bhmct-4-sem-food-production-3-nbhm401-2018.pdf,OK,2026-09-20T15:51:41+00:00
BHMCT,4,2016-17,NBHM403,front office,https://www.aktuonline.com/papers/bhmct-4-sem-front-office-nbhm403-2017.html,https://www.aktuonline.com/papers/bhmct-4-sem-front-office-nbhm403-2017.pdf,,corpus/aktuonline3/bhmct-4-sem-front-office-nbhm403-2017.pdf,OK,2026-09-20T15:51:44+00:00
BHMCT,4,2006-07,,front office operations 4 bhmct 403,https://www.aktuonline.com/papers/bhmct-4-sem-front-office-operations-4-bhmct-403-2007.html,https://www.aktuonline.com/papers/bhmct-4-sem-front-office-operations-4-bhmct-403-2007.pdf,,corpus/aktuonline3/bhmct-4-sem-front-office-operations-4-bhmct-403-2007.pdf,OK,2026-09-20T15:51:48+00:00
BHMCT,4,2014-15,NBHM403,front office operations 4,https://www.aktuonline.com/papers/bhmct-4-sem-front-office-operations-4-nbhm403-2015.html,https://www.aktuonline.com/papers/bhmct-4-sem-front-office-operations-4-nbhm403-2015.pdf,,corpus/aktuonline3/bhmct-4-sem-front-office-operations-4-nbhm403-2015.pdf,OK,2026-09-20T15:51:50+00:00
BHMCT,4,2017-18,HMCT405,hotel engineering,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-engineering-hmct405-2018.html,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-engineering-hmct405-2018.pdf,,corpus/aktuonline3/bhmct-4-sem-hotel-engineering-hmct405-2018.pdf,OK,2026-09-20T15:51:54+00:00
BHMCT,4,2006-07,BHM404,hotel house keeping 4,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-house-keeping-4-bhm-404-2007.html,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-house-keeping-4-bhm-404-2007.pdf,,corpus/aktuonline3/bhmct-4-sem-hotel-house-keeping-4-bhm-404-2007.pdf,OK,2026-09-20T15:51:57+00:00
BHMCT,4,2017-18,HMCT404,hotel house keeping 4,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-house-keeping-4-hmct-404-2018.html,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-house-keeping-4-hmct-404-2018.pdf,,corpus/aktuonline3/bhmct-4-sem-hotel-house-keeping-4-hmct-404-2018.pdf,OK,2026-09-20T15:52:00+00:00
BHMCT,4,2014-15,HMCT406,hotel law,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-law-hmct-406-2015.html,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-law-hmct-406-2015.pdf,,corpus/aktuonline3/bhmct-4-sem-hotel-law-hmct-406-2015.pdf,OK,2026-09-20T15:52:03+00:00
BHMCT,4,2014-15,HMCT406,hotel laws,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-laws-hmct406-2015.html,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-laws-hmct406-2015.pdf,,corpus/aktuonline3/bhmct-4-sem-hotel-laws-hmct406-2015.pdf,OK,2026-09-20T15:52:06+00:00
BHMCT,4,2017-18,NBHM406,hotel laws,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-laws-nbhm406-2018.html,https://www.aktuonline.com/papers/bhmct-4-sem-hotel-laws-nbhm406-2018.pdf,,corpus/aktuonline3/bhmct-4-sem-hotel-laws-nbhm406-2018.pdf,OK,2026-09-20T15:52:10+00:00
BHMCT,5,2019-20,HMCT505,f and b management,https://www.aktuonline.com/papers/bhmct-5-sem-f-and-b-management-hmct505-2020.html,https://www.aktuonline.com/papers/bhmct-5-sem-f-and-b-management-hmct505-2020.pdf,,corpus/aktuonline3/bhmct-5-sem-f-and-b-management-hmct505-2020.pdf,OK,2026-09-20T15:52:13+00:00
BHMCT,5,2020-21,HMCT502,food and beverage service 5,https://www.aktuonline.com/papers/bhmct-5-sem-food-and-beverage-service-5-hmct502-2021.html,https://www.aktuonline.com/papers/bhmct-5-sem-food-and-beverage-service-5-hmct502-2021.pdf,,corpus/aktuonline3/bhmct-5-sem-food-and-beverage-service-5-hmct502-2021.pdf,OK,2026-09-20T15:52:17+00:00
BHMCT,5,2014-15,NBHM501,food production and patisserie 5,https://www.aktuonline.com/papers/bhmct-5-sem-food-production-and-patisserie-5-nbhm-501-2015.html,https://www.aktuonline.com/papers/bhmct-5-sem-food-production-and-patisserie-5-nbhm-501-2015.pdf,,corpus/aktuonline3/bhmct-5-sem-food-production-and-patisserie-5-nbhm-501-2015.pdf,OK,2026-09-20T15:52:20+00:00
BHMCT,5,2020-21,HMCT503,front office operation 5,https://www.aktuonline.com/papers/bhmct-5-sem-front-office-operation-5-hmct503-2021.html,https://www.aktuonline.com/papers/bhmct-5-sem-front-office-operation-5-hmct503-2021.pdf,,corpus/aktuonline3/bhmct-5-sem-front-office-operation-5-hmct503-2021.pdf,OK,2026-09-20T15:52:23+00:00
BHMCT,5,2014-15,NBHM503,front office operations 5,https://www.aktuonline.com/papers/bhmct-5-sem-front-office-operations-5-nbhm-503-2015.html,https://www.aktuonline.com/papers/bhmct-5-sem-front-office-operations-5-nbhm-503-2015.pdf,,corpus/aktuonline3/bhmct-5-sem-front-office-operations-5-nbhm-503-2015.pdf,OK,2026-09-20T15:52:27+00:00
BHMCT,5,2014-15,NBHM506,hotel facility planning,https://www.aktuonline.com/papers/bhmct-5-sem-hotel-facility-planning-nbhm-506-2015.html,https://www.aktuonline.com/papers/bhmct-5-sem-hotel-facility-planning-nbhm-506-2015.pdf,,corpus/aktuonline3/bhmct-5-sem-hotel-facility-planning-nbhm-506-2015.pdf,OK,2026-09-20T15:52:30+00:00
BHMCT,5,2014-15,,hotel house keeping management 4 bhmct 504,https://www.aktuonline.com/papers/bhmct-5-sem-hotel-house-keeping-management-4-bhmct-504-2015.html,https://www.aktuonline.com/papers/bhmct-5-sem-hotel-house-keeping-management-4-bhmct-504-2015.pdf,,corpus/aktuonline3/bhmct-5-sem-hotel-house-keeping-management-4-bhmct-504-2015.pdf,OK,2026-09-20T15:52:33+00:00
BHMCT,6,2018-19,NBHM605,environment management,https://www.aktuonline.com/papers/bhmct-6-sem-environment-management-nbhm605-2019.html,https://www.aktuonline.com/papers/bhmct-6-sem-environment-management-nbhm605-2019.pdf,,corpus/aktuonline3/bhmct-6-sem-environment-management-nbhm605-2019.pdf,OK,2026-09-20T15:52:36+00:00
BHMCT,6,2018-19,RHM604,facility planning,https://www.aktuonline.com/papers/bhmct-6-sem-facility-planning-rhm-604-2019.html,https://www.aktuonline.com/papers/bhmct-6-sem-facility-planning-rhm-604-2019.pdf,,corpus/aktuonline3/bhmct-6-sem-facility-planning-rhm-604-2019.pdf,OK,2026-09-20T15:52:40+00:00
BHMCT,6,2014-15,NBHM604,financial management,https://www.aktuonline.com/papers/bhmct-6-sem-financial-management-nbhm-604-2015.html,https://www.aktuonline.com/papers/bhmct-6-sem-financial-management-nbhm-604-2015.pdf,,corpus/aktuonline3/bhmct-6-sem-financial-management-nbhm-604-2015.pdf,OK,2026-09-20T15:52:43+00:00
BHMCT,6,2006-07,,food and beverage service 5 bhmct 602,https://www.aktuonline.com/papers/bhmct-6-sem-food-and-beverage-service-5-bhmct-602-2007.html,https://www.aktuonline.com/papers/bhmct-6-sem-food-and-beverage-service-5-bhmct-602-2007.pdf,,corpus/aktuonline3/bhmct-6-sem-food-and-beverage-service-5-bhmct-602-2007.pdf,OK,2026-09-20T15:52:46+00:00
BHMCT,6,2006-07,BHM603,front office operations 5,https://www.aktuonline.com/papers/bhmct-6-sem-front-office-operations-5-bhm-603-2007.html,https://www.aktuonline.com/papers/bhmct-6-sem-front-office-operations-5-bhm-603-2007.pdf,,corpus/aktuonline3/bhmct-6-sem-front-office-operations-5-bhm-603-2007.pdf,OK,2026-09-20T15:52:49+00:00
BHMCT,6,2006-07,,hotel house keeping 5 bhmct 604,https://www.aktuonline.com/papers/bhmct-6-sem-hotel-house-keeping-5-bhmct-604-2007.html,https://www.aktuonline.com/papers/bhmct-6-sem-hotel-house-keeping-5-bhmct-604-2007.pdf,,corpus/aktuonline3/bhmct-6-sem-hotel-house-keeping-5-bhmct-604-2007.pdf,OK,2026-09-20T15:52:52+00:00
BHMCT,6,2018-19,NBHM606,human resource management,https://www.aktuonline.com/papers/bhmct-6-sem-human-resource-management-nbhm606-2019.html,https://www.aktuonline.com/papers/bhmct-6-sem-human-resource-management-nbhm606-2019.pdf,,corpus/aktuonline3/bhmct-6-sem-human-resource-management-nbhm606-2019.pdf,OK,2026-09-20T15:52:55+00:00
BHMCT,6,2014-15,NBHM601,indian heritage,https://www.aktuonline.com/papers/bhmct-6-sem-indian-heritage-nbhm601-2015.html,https://www.aktuonline.com/papers/bhmct-6-sem-indian-heritage-nbhm601-2015.pdf,,corpus/aktuonline3/bhmct-6-sem-indian-heritage-nbhm601-2015.pdf,OK,2026-09-20T15:52:58+00:00
